4611,Tien Mot Nguoi Di            ,Ngoc Dan Thanh
4612,Tien Nguoi Di                ,Giao Linh
4613,Tien Thoai Luong Nan         ,Bao Phuc
4614,Tien                         ,The Son
4615,Tieng Ca Do Ve Dau           ,Lam Gia Minh
4616,Tieng Ca Do Ve Dau           ,Truong Vu
4617,Tieng Chim Quyen             ,Cam Ly
4618,Tieng Chuong Giang Sinh      ,Cat Tien
4619,Tieng Dan Chai               ,Ac & M
4620,Tieng Dan Tinh Yeu           ,Ho Quynh Huong
4621,Tieng Gio Xon Xao            ,Dam Vinh Hung
4622,Tieng Gio Xon Xao            ,Huy Vu; Tu Quyen
4623,Tieng Hat Chim Da Da         ,Don Ho
4624,Tieng Hat Chim Da Da         ,Quang Le
4625,Tieng Hat Chim Da Da         ,Quang Linh
4626,Tieng Hat Chim Da Da         ,Truc Quyen
4627,Tieng Hat Da Lan             ,Khanh Ly
4628,Tieng Hat Hau Phuong         ,Female
4629,Tieng Hat Muong Luong        ,Phi Nhung
4630,Tieng Hat Nua Voi            ,Female
4631,Tieng Hat Sao Dem            ,Vu Khanh
4632,Tieng Hat Trai Tim           ,Hop Ca
4633,Tieng Hat Tu Nhip Tim        ,Tu Quyen; Loan Chau; Nhu Loan; Rebecca Quynh Giao
4634,Tieng Hat Voi Cung Dan       ,Elvis Phuong; Duy Quang; Ai Van; Phi Khanh
4635,Tieng Ho Mien Nam            ,Female
4636,Tieng Ho Mien Nam            ,Phi Nhung
4637,Tieng Long Ni Non            ,Tam Doan
4638,Tieng Long Ni Non            ,Thanh Huyen
4639,Tieng Long Xao Dong          ,My Tam
4640,Tieng Mua Buon               ,Ngoc Lan
4641,Tieng Mua Dem                ,Duy Quang
4642,Tieng Quoc Dem Trang         ,Nha Thanh
4643,Tieng Rao                    ,Huynh Phong Dien
4644,Tieng Rao                    ,Minh Tuyet
4645,Tieng Sao Phieu Bong         ,Lam Truong
4646,Tieng Sao Thien Thai         ,Christiane Le; Le Tri
4647,Tieng Sao Thien Thai         ,Female
4648,Tieng Sao Thien Thai         ,Thanh Ha
4649,Tieng Sao                    ,Cam Ly
4650,Tieng Set Noi Vuon Hoang     ,Ngoc Anh
4651,Tieng Song Bien              ,Tai Linh; Mong Na
4652,Tieng Song Huong             ,Ngoc Ha
4653,Tieng Thoi Gian              ,Le Dung
4654,Tieng Vi Cam                 ,Minh Tuyet
4655,Tieng Xua                    ,Ngoc Dai
4656,Tieng Xua                    ,Thanh Thuy
4657,Tieng Yeu Mua Dong           ,Hong Ngoc
4658,Tieu Can 1 Khuc Dan Ca       ,Tuong Nguyen
4659,Tieu Co Nuong                ,Manh Dinh
4660,Tieu Khuc Cho Em             ,Lam Truong
4661,Tim Anh                      ,Hoang Lan
4662,Tim Ban Bon Phuong           ,Thai Chau
4663,Tim Bong                     ,Quang Dung
4664,Tim Ca Rung Chieu            ,Hong Truc
4665,Tim Ca Rung Chieu            ,Truong Vu
4666,Tim Dau Giac Mo              ,My Tam
4667,Tim Dau Ngay Tho             ,Truong Vu
4668,Tim Dau                      ,Tuan Ngoc
4669,Tim Lai Lan Nua              ,Female
4670,Tim Lai Lan Nua              ,Minh Vi
4671,Tim Lai Lan Nua              ,Vu Quoc Viet
4672,Tim Quen                     ,Truong Vu
4673,Tim Ve Chon Cu               ,Loan Chau; Truc Linh; Truc Lam
4674,Tim Ve Chon Hoang Vu         ,Tuan Ngoc
4675,Tim Ve Dau Yeu               ,Hoang Nam
4676,Tim Ve Ngay Hom Qua          ,Phan Dinh Tung
4677,Tim Ve Pho Xua               ,Female
4678,Tim Ve Pho Xua               ,Hop Ca
4679,Tim Vo                       ,Nhu Quynh; Don Ho
4680,Tinh 2000                    ,Dam Vinh Hung
4681,Tinh 2000                    ,Diem Lien
4682,Tinh Anh Linh Chien          ,Le Tri
4683,Tinh Anh Linh Chien          ,Truong Vu
4684,Tinh Anh Ngon Nen            ,Anh Tu
4685,Tinh Anh Van Nhu The         ,Nhat Tinh Anh
4686,Tinh Anh                     ,Hoang Nam
4687,Tinh Bac                     ,Ngoc Ho
4688,Tinh Ban Quang Trung         ,Truong Vu; Lam Gia Minh
4689,Tinh Ban                     ,Lam Truong
4690,Tinh Ban                     ,Phuong Hung
4691,Tinh Ban                     ,Phuong Uyen
4692,Tinh Bang Gia                ,Nguyen Hung; Nhu Quynh
4693,Tinh Bang Gia                ,Nguyen Khuong
4694,Tinh Bo Vo                   ,Bruce Doan; Giao Linh
4695,Tinh Bo Vo                   ,Song Ca
4696,Tinh Bo Vo                   ,Tuan Vu
4697,Tinh Bot Nuoc                ,Quoc Dai
4698,Tinh Buon Trong Mua          ,The Son
4699,Tinh Buon                    ,Vanhat Truong
4700,Tinh Ca Alisan               ,Thai Doanh Doanh
4701,Tinh Ca Chim Da Da           ,Phi Nhung
4702,Tinh Ca Du Muc               ,Ngoc Bich
4703,Tinh Ca Mua Dong             ,Uyen Phuong
4704,Tinh Ca Mua Ha               ,Vu Tuan
4705,Tinh Ca Muon Doi             ,Female
4706,Tinh Ca Muon Thuo            ,Man
4707,Tinh Ca Shalala              ,Kevin Khoa
4708,Tinh Ca Tren Lua             ,Manh Quynh; Thuy Hang
4709,Tinh Ca                      ,Hop Ca
4710,Tinh Ca                      ,Son Ca
4711,Tinh Cam                     ,Duy Linh
4712,Tinh Cam                     ,Vu Khanh
4713,Tinh Cay Dang                ,Johny Dung
4714,Tinh Cay Va Dat              ,Ha Vy
4715,Tinh Cay Va Dat              ,Tam Doan
4716,Tinh Cha                     ,Dang Truong Phat
4717,Tinh Cha                     ,Ngoc Son
4718,Tinh Cha                     ,Quang Le
4719,Tinh Chang Y Thiep           ,Hong Truc
4720,Tinh Chang Y Thiep           ,Thanh Tuyen
4721,Tinh Chang Y Thiep           ,Truong Vu
4722,Tinh Chang Y Thiep           ,Y Van; Huong Lan
4723,Tinh Chap Nhan               ,Thieu Ky Anh
4724,Tinh Chet Theo Mua Dong      ,Bruce Doan
4725,Tinh Chet Theo Mua Dong      ,Elvis Phuong
4726,Tinh Chi Dep Khi Con Dang Do ,Thanh Tuyen
4727,Tinh Cho Khong Biet Khong    ,Tu Quyen
4728,Tinh Cho Khong Bieu Khong    ,Man
4729,Tinh Cho Khong Bieu Khong    ,Nguyen Hung; Ky Duyen
4730,Tinh Chot Den                ,Lam Thai Uyen
4731,Tinh Co Gap Nhau             ,Do Thanh
4732,Tinh Co Gap Nhau             ,Hoai Nam
4733,Tinh Co Gap Nhau             ,Nha Thanh
4734,Tinh Co Gap Nhau             ,Phi Nhung
4735,Tinh Co Nhu Khong            ,Mai Le Huyen; Anh Minh
4736,Tinh Co Nhu Khong            ,Man
4737,Tinh Co                      ,Female
4738,Tinh Co                      ,Huy Son Huy Nhat
4739,Tinh Co                      ,Ngoc Bich
4740,Tinh Co                      ,Phi Nhung
4741,Tinh Co                      ,Tien Dung
4742,Tinh Cuoi Xot Xa             ,Huy Tam
4743,Tinh Cuoi Xot Xa             ,Vu Khanh; Thanh Ha
4744,Tinh Cuong Say               ,Andy Quach
4745,Tinh Cuong Say               ,Lam Chi Khanh
4746,Tinh Cuong Si                ,Huy Tam
4747,Tinh Da Bay Xa               ,Truc Quyen
4748,Tinh Da Lang Quen            ,Cat Tien
4749,Tinh Da Nhat Mo              ,Nguyen Thang
4750,Tinh Da Vut Bay              ,Tuan Ngoc
4751,Tinh Da Vut Bay              ,Vu Tuan Duc
4752,Tinh Da Xa 2                 ,Minh Tuyet
4753,Tinh Da Xa                   ,Don Ho
4754,Tinh Dai Kho                 ,Truong Vu
4755,Tinh Dang Ly Kho Qua         ,Nha Thanh
4756,Tinh Dang Ly Kho Qua         ,Tam Doan
4757,Tinh Dau Chua Nguoi          ,Minh Tuyet
4758,Tinh Dau Chua Nguoi          ,Trinh Nam Son
4759,Tinh Dau De Quen             ,Lam Thuy Van
4760,Tinh Dau Kho Phai            ,Lam Thuy Van
4761,Tinh Dau Mai Yeu             ,Huy Vu
4762,Tinh Dau Mot Thoi Ao Trang   ,Diem Lien; Y Phuong; Y Phung
4763,Tinh Dau Mot Thoi Ao Trang   ,Duet
4764,Tinh Dau Tinh Cuoi           ,Don Ho
4765,Tinh Dau Tinh Cuoi           ,Man
4766,Tinh Dau Tinh Cuoi           ,Quang Dung
4767,Tinh Dau Van Vuong           ,Thanh Truc
4768,Tinh Dau                     ,Duc Hai
4769,Tinh Dau                     ,Purity
4770,Tinh Dau                     ,Van Quang Long
4771,Tinh Den Roi Di              ,Thanh Truc
4772,Tinh Den Trai Tim            ,Hai Mi
4773,Tinh Dep Mua Chom Chom       ,Truong Vu
4774,Tinh Dep Nhu Mo              ,Man
4775,Tinh Dep Nhu Mo              ,Thanh Ha
4776,Tinh Dep Xot Xa              ,Thanh Truc
4777,Tinh Dep                     ,Thanh Truc; Gia Huy
4778,Tinh Dien                    ,Huy Tam
4779,Tinh Doi Ca Si               ,Luu Bich
4780,Tinh Doi Nghe Si             ,Dam Vinh Hung
4781,Tinh Doi Nghe Si             ,Diem Lien
4782,Tinh Doi Tay Trang           ,Truong Vu
4783,Tinh Doi                     ,Man
4784,Tinh Doi                     ,Thanh Tuyen
4785,Tinh Doi                     ,Thien Kim; Lam Nhat Tien; Minh Thong
4786,Tinh Don Coi                 ,Minh Tuyet
4787,Tinh Don Coi                 ,Nguyen Khang
4788,Tinh Don Phuong              ,Dan Huy
4789,Tinh Don Phuong              ,Dan Truong
4790,Tinh Don Phuong              ,Lam Truong
4791,Tinh Don Phuong              ,Nguyen Khuong
4792,Tinh Em Bien Rong Song Dai   ,Quang Le
4793,Tinh Em Bien Rong Song Dai   ,Truong Vu
4794,Tinh Em Bup Be               ,Lam Gia Minh
4795,Tinh Em Con Mai              ,Tu Quyen
4796,Tinh Em La Dai Duong         ,Duy Manh
4797,Tinh Em Mai Trao             ,Thu Minh
4798,Tinh Em Mua Xuan             ,Lam Truong
4799,Tinh Em Mua Xuan             ,Nhat Trung; La Suong Suong
4800,Tinh Em Mua Xuan             ,Truong Huy
4801,Tinh Em Ngon Nen             ,Minh Nhi
4802,Tinh Em Ngon Nen             ,My Tam
4803,Tinh Em Sa Mac               ,Cam Ly
4804,Tinh Em Trao Anh             ,Ngoc Thuy
4805,Tinh Em Trao Anh             ,Nini Uyen My
4806,Tinh Gan Tinh Xa             ,Ngoc Son
4807,Tinh Ghen                    ,Julie
4808,Tinh Gian Doi Nguoi Gian Doi ,Luu Chi Vy
4809,Tinh Giua Doi Bo             ,Vu Ha
4810,Tinh Hoai Huong              ,Ngoc Ha
4811,Tinh Hoang Hon               ,Phuong Thanh
4812,Tinh Hong Nhu Mo             ,Cam Ly; Dan Truong
4813,Tinh Hong Nhu Mo             ,Minh Vi
4814,Tinh Hong                    ,Lam Truong; Thuy Tien
4815,Tinh Kho (Tro Ve Pho Cu)     ,Minh Tuyet
4816,Tinh Khong Doi Thay          ,Nguyen Hung
4817,Tinh Khong Hoi Tiec          ,Uyen Trang
4818,Tinh Khuc Buon               ,Carol Kim
4819,Tinh Khuc Buon               ,Don Ho
4820,Tinh Khuc Buon               ,Man
4821,Tinh Khuc Buon               ,Vu Khanh
4822,Tinh Khuc Chieu Mau          ,Bang Kieu; Tran Thai Hoa
4823,Tinh Khuc Chieu Mua          ,Thanh Truc
4824,Tinh Khuc Cho Em             ,Bruce Doan; Anh Thu
4825,Tinh Khuc Cho Em             ,Dam Vinh Hung
4826,Tinh Khuc Cho Em             ,Nhu Quynh; Loan Chau
4827,Tinh Khuc Dem Trang          ,Ngoc Huong
4828,Tinh Khuc Doan Truong        ,Truong Vu
4829,Tinh Khuc Doi Gian           ,Thanh Thuy
4830,Tinh Khuc Mua Dong           ,Nhat Trung
4831,Tinh Khuc Mua Xuan           ,Dinh Ngoc
4832,Tinh Khuc Mua Xuan           ,Tuan Ngoc
4833,Tinh Khuc Thang Sau          ,Khanh Ha
4834,Tinh Khuc Thu Nhat           ,Le Uyen
4835,Tinh Khuc Thu Nhat           ,Vu Khanh
4836,Tinh Khuc Thu Nhut           ,Tran Duc
4837,Tinh Ky Nu                   ,Man
4838,Tinh Ky Nu                   ,Manh Quynh
4839,Tinh La Con Mo               ,Anh Tu
4840,Tinh La Gi                   ,Thien Kim
4841,Tinh La Gi                   ,Tuan Hung
4842,Tinh La Giac Mo              ,Khanh Ha
4843,Tinh La Soi To               ,Ninh Cat; Loan Chau
4844,Tinh La The Do               ,Don Ho
4845,Tinh Lam Lo                  ,Lam Truong; Cam Ly
4846,Tinh Lam Lo                  ,Lam Truong; Chau Khanh
4847,Tinh Lam Lo                  ,Ngoc Lan
4848,Tinh Lam Lo                  ,Nguyen Khang
4849,Tinh Lang Tu                 ,Truong Vu
4850,Tinh Le Bong                 ,Tu Quyen
4851,Tinh Le Loi                  ,Lam Thuy Van
4852,Tinh Linh                    ,Hung Cuong
4853,Tinh Linh                    ,Man
4854,Tinh Lo Cach Xa              ,Minh Tuyet
4855,Tinh Lo Tram Nam             ,Nguyen Hung; Ai Van
4856,Tinh Lo                      ,Dam Vinh Hung
4857,Tinh Lo                      ,Sisi Thanh Ly
4858,Tinh Lua Duyen Trang         ,Female
4859,Tinh Mai Bay Xa              ,Kevin Khoa
4860,Tinh Mai Ben Anh             ,Tu Quyen
4861,Tinh Me                      ,Ngoc Son
4862,Tinh Menh Mang               ,Dan Truong
4863,Tinh Menh Mang               ,Nguyen Khuong
4864,Tinh Mua Hoa Dao             ,Huong Lan
4865,Tinh Muon                    ,Thanh Truc
4866,Tinh Muon                    ,The Son
4867,Tinh Nay                     ,Dam Vinh Hung
4868,Tinh Ngan Doi Bo             ,Hong Truc
4869,Tinh Nghe Si                 ,Hang Nga
4870,Tinh Ngheo Co Nhau           ,Truong Vu; Quan Kim Thuy
4871,Tinh Ngheo                   ,My Huyen
4872,Tinh Ngheo                   ,Song Ca
4873,Tinh Nghia Doi Ta            ,Huyen Chau
4874,Tinh Nghia Doi Ta            ,Tri Christian
4875,Tinh Nghia Doi Ta            ,Vu Khanh; Y Lan
4876,Tinh Ngo Tram Nam            ,Luong Tung Quang; Tu Quyen
4877,Tinh Nhat Phai               ,Don Ho
4878,Tinh Nho Mau Quen            ,Khanh Hoang
4879,Tinh Nho Mau Quen            ,Ngoc Son
4880,Tinh Nho Mau Quen            ,Quang Le; Huong Thuy
4881,Tinh Nho Mau Quen            ,Tam Doan
4882,Tinh Nho                     ,Thien Kim
4883,Tinh Nhu Chiec La            ,Van Quang Long
4884,Tinh Nhu Chiem Bao           ,Uyen Trang; Duy Manh
4885,Tinh Nhu Con Gio             ,La Suong Suong
4886,Tinh Nhu Giac Mong Tan       ,Lam Truong
4887,Tinh Nhu Giac Mong Tan       ,Minh Tuyet
4888,Tinh Nhu May Khoi            ,Man
4889,Tinh Nhu Ngon Nen            ,My Tam
4890,Tinh Nong Chay               ,Female
4891,Tinh Nong Say                ,Tuan Hung; Thanh Thao
4892,Tinh Nong                    ,Thanh Thuy
4893,Tinh Nuoi Tiec               ,Dam Vinh Hung
4894,Tinh Nuoi Tiec               ,Nguyen Khang
4895,Tinh Oi Em Cho               ,Vina Uyen My
4896,Tinh Oi Vinh Biet            ,Chung Tu Luu
4897,Tinh Oi Xin Ngu Yen          ,Dam Vinh Hung
4898,Tinh Oi Xin Ngu Yen          ,Minh Tuyet
4899,Tinh Oi Xin Ngu Yeu          ,Dam Vinh Hung
4900,Tinh Oi                      ,Bao Han
4901,Tinh Oi                      ,Quang Dung
4902,Tinh Phai                    ,Lam Truong
4903,Tinh Phai                    ,Lynda Trang Dai
4904,Tinh Phai                    ,Tam Doan
4905,Tinh Phieu Lang              ,The Son; Loan Chau
4906,Tinh Phu                     ,Hai Ly
4907,Tinh Phu                     ,Man
4908,Tinh Quay Got                ,Dan Truong
4909,Tinh Quay Got                ,Huy Tam
4910,Tinh Que Huong               ,Cao Minh
4911,Tinh Quyen Luyen             ,Man
4912,Tinh Ra Di Nguoi Chang Muon Chia Ly,Pham Khanh Hung
4913,Tinh Sau                     ,Lili Hue
4914,Tinh Sau                     ,Nhu Mai
4915,Tinh Say                     ,Cat Tien
4916,Tinh Si                      ,Male
4917,Tinh Si                      ,Thanh Ha
4918,Tinh Si                      ,Tu Quyen
4919,Tinh Su Huyen Tran           ,Truong Vu
4920,Tinh Suong Khoi              ,Hong Ngoc
4921,Tinh Suong Khoi              ,Phuong Thanh
4922,Tinh Suong Khoi              ,Quang Dung
4923,Tinh Ta Tham Thiet           ,Johny Dung
4924,Tinh Tham Duyen Que          ,Vu Tuan; Thuy Hang
4925,Tinh Tham Muon Mau           ,My Hao
4926,Tinh Thien Ly                ,Tuan Dung; Trung Hanh
4927,Tinh Thien Thu               ,Thanh Tuyen
4928,Tinh Tho                     ,Dam Vinh Hung
4929,Tinh Tho                     ,Huy Vu
4930,Tinh Thoi Xot Xa             ,Lam Truong
4931,Tinh Thoi Xot Xa             ,Minh Tuyet
4932,Tinh Thu Cua Linh            ,Elvis Phuong
4933,Tinh Thu Cua Linh            ,Gia Huy; Lam Nhat Tien; Le Tam
4934,Tinh Thu Cua Linh            ,Le Tri
4935,Tinh Thu Cua Linh            ,The Son
4936,Tinh Thu Cua Linh            ,Trish Asia4
4937,Tinh Thu Nhat                ,Chau Hoang Nhung
4938,Tinh Toi Moi Lon             ,Loan Chau
4939,Tinh Trai Ngang              ,Nhat Trung; La Suong Suong
4940,Tinh Tren Non Cao            ,Lucia Kim Chi
4941,Tinh Trong Con Mua           ,Nguyen Thang
4942,Tinh Trong Di Vang           ,Phi Khanh
4943,Tinh Trong Mua               ,Manh Quynh
4944,Tinh Trong Nhu Da            ,Vu Van
4945,Tinh Tu Mua Xuan             ,Phi Khanh
4946,Tinh Tuoi O Mai              ,Tam Doan
4947,Tinh Tuoi O Moi              ,Mong Ngoc
4948,Tinh Van Chua Yen            ,My Tam
4949,Tinh Van Chua Yen            ,Nhat Tinh Anh
4950,Tinh Van Hen                 ,Doan Trang
4951,Tinh Van Thiet Tha           ,Tuan Ngoc
4952,Tinh Vao Thu                 ,Trinh Nam Son
4953,Tinh Vo Canh Bay             ,Man
4954,Tinh Xa Khuat                ,Nguyen Khuong
4955,Tinh Xa Khuat                ,Phuong Thanh
4956,Tinh Xa                      ,Thanh Tuyen
4957,Tinh Xa                      ,The Bell Band
4958,Tinh Xanh                    ,Thanh Thuy
4959,Tinh Xot Xa Thoi             ,Le Quang
4960,Tinh Xot Xa Thoi             ,My Tam
4961,Tinh Xot Xa                  ,Luu Bich
4962,Tinh Xua Nghia Cu            ,Quang Linh
4963,Tinh Xua Vung Dai            ,Truong Vu
4964,Tinh Xua Vung Dai            ,Tuan Canh
4965,Tinh Xua Vung Dai            ,Yen Vy
4966,Tinh Xua Xa Roi              ,Khanh Ha
4967,Tinh Xuan                    ,Hop Ca
4968,Tinh Xuan                    ,Manh Dinh
4969,Tinh Xuan                    ,Ngoc Bich
4970,Tinh Yeu Cach Tro            ,Truong Vu
4971,Tinh Yeu Cao Thuong          ,Pham Quynh Anh
4972,Tinh Yeu Cho Den Mai Sau     ,Thien Kim
4973,Tinh Yeu Co Khi              ,Khanh Ha
4974,Tinh Yeu Con Dau             ,Duy Manh
4975,Tinh Yeu Con Mai             ,Dam Vinh Hung
4976,Tinh Yeu Da Mat              ,Thanh Ha
4977,Tinh Yeu Dam Me              ,Lam Truong
4978,Tinh Yeu Dam Say             ,Female
4979,Tinh Yeu Dau Nam             ,Mai Tuan Yen Khoa
4980,Tinh Yeu Den Trong Gia Tu    ,Ho Le Thu
4981,Tinh Yeu Den Trong Gia Tu    ,Le Tri
4982,Tinh Yeu Dep Nhu The         ,Phan Dinh Tung
4983,Tinh Yeu Don Phuong          ,Manh Quynh
4984,Tinh Yeu Kho Quen            ,My Le
4985,Tinh Yeu Khong Co Anh        ,Son Ca
4986,Tinh Yeu Khong Loi           ,Dam Vinh Hung
4987,Tinh Yeu Khong Muon Mang     ,Nhat Tinh Anh; Khanh Ngoc
4988,Tinh Yeu Khong Tranh Danh    ,Tam Ca
4989,Tinh Yeu La Gi               ,Chau Ngoc
4990,Tinh Yeu Lua Doi             ,Thanh Thuy
4991,Tinh Yeu Lung Linh           ,Tuan Hung
4992,Tinh Yeu Mang Theo           ,Nhat Tinh Anh
4993,Tinh Yeu Mat Nai             ,Gia Huy
4994,Tinh Yeu Mau La Xanh         ,Khanh Dang; Hoang Chau
4995,Tinh Yeu Mo Khuat            ,Lili Hue
4996,Tinh Yeu Mua Xuan            ,Dam Vinh Hung
4997,Tinh Yeu Muon Thuo           ,Thien Kim
4998,Tinh Yeu Ngan Cach           ,"Huy Tam, Giao Linh"
4999,Tinh Yeu Ngay Ay             ,Cam Ly
5000,Tinh Yeu Nhu Bong May        ,Khanh Ly
5001,Tinh Yeu Nhu Mui Ten         ,Tuan Ngoc
5002,Tinh Yeu Nong Tham           ,Le Toan
5003,Tinh Yeu Oi Tinh Yeu         ,Chung Tu Luu
5004,Tinh Yeu Oi                  ,Quang Dung
5005,Tinh Yeu Tra Lai Trang Sao   ,Hoang Oanh
5006,Tinh Yeu Tra Lai Trang Sao   ,Manh Dinh
5007,Tinh Yeu Trai Dang           ,Sy Dan
5008,Tinh Yeu Tren Dong Song Quan Ho,Phi Nhung
5009,Tinh Yeu Tuyet Voi           ,Shayla
5010,Tinh Yeu Va Than The         ,Hung Cuong; Mai Le Huyen
5011,Tinh Yeu Va Thuy Thu         ,"Huy, Phi Phi"
5012,Tinh Yeu Vo Canh             ,Nhu Quynh; Manh Dinh
5013,Tinh Yeu                     ,Kieu Nga
5014,Tinh                         ,Christiane Le
5015,Tinh                         ,Nguyen Khang
5016,Tinh                         ,Thanh Truc
5017,Tinh                         ,Vpop
5018,To Duyen                     ,Truc Quyen
5019,To Hong                      ,Female
5020,To Hong                      ,Quang Linh; Minh Anh
5021,To Tam                       ,Nhu Quynh
5022,Toc Em Chua Ua Nang He       ,Thuy Tien
5023,Toc Em Duoi Ga               ,Ky Anh
5024,Toc Em Duoi Ga               ,Quang Linh
5025,Toc Em Duoi Ga               ,The Son
5026,Toc Gio Thoi Bay             ,My Linh
5027,Toc Gio Thoi Bay             ,Tran Thai Hoa
5028,Toc Mai Soi Van Soi Dai      ,Vu Khanh Y Lan
5029,Toc May Cai Luoc             ,Lam Truong
5030,Toc May                      ,Tami Le
5031,Toc May                      ,Y Lan
5032,Toc Nau Moi Tram             ,My Tam
5033,Toi Ban Duong To             ,Le Toan
5034,Toi Chua Co Mua Xuan         ,Manh Quynh
5035,Toi Di Giua Hoang Hon        ,Man
5036,Toi Di Giua Hoang Hon        ,Van Truong
5037,Toi Di Giua Troi Bo Vo       ,Tran Thu Ha
5038,Toi Dua Em Sang Song         ,Huong Lan
5039,Toi Dua Em Sang Song         ,Man
5040,Toi Dua Em Sang Song         ,Nguyen Hung
5041,Toi Dua Em Sang Song         ,Y Lan
5042,Toi Khong Con Yeu Em         ,Gia Huy
5043,Toi La Toi 2                 ,Quach Thanh Danh
5044,Toi Muon Quen Nguoi          ,Vu Khanh
5045,Toi Muon                     ,Man
5046,Toi Ngan Nam Doi             ,Hong Ngoc
5047,Toi Ngan Nam Doi             ,Lam Truong
5048,Toi Ngan Nam Van Doi         ,Lam Truong
5049,Toi Nghiep Than Anh          ,Lam Nhat Tien
5050,Toi Nho Ten Anh              ,Trish
5051,Toi Oi Dung Tuyet Vong       ,Le Thu
5052,Toi Se Dua Em Ve             ,Vu Khanh
5053,Toi Se Khong Yeu             ,Tran Tam
5054,Toi Tim Lai Mot Mua Xuan     ,Le Thu
5055,Toi Tinh                     ,Hong Truc
5056,Toi Tinh                     ,Ngoc Ho
5057,Toi Tro Ve Thanh Pho         ,Gia Huy; Lam Nhat Tien; Duy Linh; Le Tam
5058,Toi Van Co Don               ,Manh Dinh
5059,Toi Van Khong Quen Em        ,Sy Dan; Ngoc Hue
5060,Toi Van Nho                  ,Female
5061,Toi Van Nho                  ,Ky Son
5062,Toi Van Nho                  ,Ngoc Ho
5063,Toi Voi Nguoi Da Quen        ,Khanh Ha
5064,Toi Voi Troi Bo Vo           ,Nhat Ha
5065,Toi Yeu                      ,Son Ca
5066,Tra Em Cay Dang Mong Vang    ,Duy Linh
5067,Tra Het Cho Nguoi            ,Nguyen Hung
5068,Tra Lai Em Yeu Ky Vat Cho Em ,Thanh Lan; Joseph Hieu
5069,Tra Lai Em Yeu               ,Tran T Hoa; Loan Chau
5070,Tra Lai Em                   ,Bruce Doan
5071,Tra Lai Em                   ,Man
5072,Tra Lai Thoang May Bay       ,Man
5073,Tra Lai Thoang May Bay       ,Tuan Ngoc
5074,Tra Lai Thoang May Bay       ,Vu Khanh
5075,Tra Lai Thoi Gian            ,Hong Truc
5076,Tra No Tinh Xa               ,Diem Lien
5077,Tra No Tinh Xa               ,Mai Le Huyen; Y Phuong
5078,Tra No Tinh Xa               ,Thuy Duong
5079,Trai Cam Tinh Yeu            ,Johnny Dung; Minh Tuyet
5080,Trai Dang                    ,Luong Tung Quang; Nhu Loan
5081,Trai Mong Toi                ,Quoc Dai
5082,Trai Thoi Nay                ,Top Ca Nu
5083,Trai Tim Ben Le              ,Bang Kieu
5084,Trai Tim Ben Le              ,Nguyen Hung
5085,Trai Tim Bui Doi             ,The Son; Luong Tung Quang
5086,Trai Tim Bui Duong           ,Bang Kieu
5087,Trai Tim Con Dau             ,Dam Vinh Hung
5088,Trai Tim Con Trinh           ,Man
5089,Trai Tim Dai Kho             ,Ngoc Bich
5090,Trai Tim Dai Kho             ,Quang Dung
5091,Trai Tim Dan Ba              ,Nguyen Hung
5092,Trai Tim Hoa Da              ,Ngoc Bich
5093,Trai Tim Hoang Duong         ,Minh Tuyet
5094,Trai Tim Khong Ngu Yen       ,Anh Tuan; Thuy Duong
5095,Trai Tim Khong Ngu Yen       ,Bang Kieu; My Linh
5096,Trai Tim Khong Ngu Yen       ,Elvis Phuong
5097,Trai Tim Khong Ngu Yen       ,Lam Truong
5098,Trai Tim Khong Ngu Yen       ,Ngoc Huyen; Vu Linh
5099,Trai Tim Khong Ngu Yen       ,Nhat Quan; Nini
5100,Trai Tim Khong Ngu Yen       ,Thanh Ha
5101,Trai Tim Khong Ngu Yen       ,Vu Khanh; Diem Lien
5102,Trai Tim Lam Lo              ,Ky Vuong
5103,Trai Tim Lam Lo              ,Luu Bich
5104,Trai Tim Lam Lo              ,Sy Dan
5105,Trai Tim Lam Lo              ,Thanh Thao
5106,Trai Tim Lo Lam              ,Minh Tuyet
5107,Trai Tim Mau Vang            ,Cam Ly ;Van Quang Long
5108,Trai Tim Mong Mo             ,Ly Hai
5109,Trai Tim Mu Loa              ,Ly Hai
5110,Trai Tim Mua Dong            ,Don Ho
5111,Trai Tim Nghiet Nga          ,Philip Huy
5112,Trai Tim Nguc Tu             ,Don Ho
5113,Trai Tim Nguc Tu             ,Ngoc Lan
5114,Trai Tim Phuc Sinh           ,Lam Nhat Tien; Thanh Ha
5115,Trai Tim Rang Vo             ,Luong Tung Quang
5116,Trai Tim Soi Da              ,Le Tam
5117,Trai Tim Tat Nguyen          ,Nguyen Khang
5118,Trai Tim Thoi Het Co Don (Kiep Ve Sau),Johnny Dung
5119,Trai Tim Thon Thuc           ,Tu Quyen
5120,Trai Tim Tinh Si             ,Dam Vinh Hung
5121,Trai Tim Toi Loi             ,Quang Dung
5122,Trai Tim Tuyet Vong          ,Ky Anh
5123,Trai Tim Van Con Trinh       ,Ngoc Ho; Thuc Oanh
5124,Tram Men Ngan Thuong         ,Yen Vy
5125,Tram Nam Ben Cu              ,Khanh Hoang
5126,Tram Nam Doi Nguoi           ,Dan Huy
5127,Tram Nho Ngan Thuong         ,Lili Hue
5128,Trang Mo Ben Suoi            ,Quang Dung
5129,Trang Mo Ben Suoi            ,Thanh Truc
